"","razao_social","nome_fantasia","situacao_cadastral","descricao_tipo_logradouro","logradouro","numero","complemento","bairro","cep","uf","codigo_municipio","municipio","codigo_natureza_juridica","cnpj","tipo","endereco","localizacao","lat","lon"
"567","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","ESTRADA","DO LAGEADO VELHO","681","683 RUA RIBEIRAO DAS FURNAS, 120","GUAIANAZES","08451000","SP","7107","SAO PAULO","2062","59291534066427","CASA BAHIA","ESTRADA DO LAGEADO VELHO","SP, SAO PAULO, GUAIANAZES, ESTRADA DO LAGEADO VELHO, CASA BAHIA COMERCIAL LTDA.",-23.5358106,-46.4028469
"568","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","RUA","NOSSA SENHORA DO SOCORRO","218","","SOCORRO","04764020","SP","7107","SAO PAULO","2062","59291534066508","CASA BAHIA","RUA NOSSA SENHORA DO SOCORRO","SP, SAO PAULO, SOCORRO, RUA NOSSA SENHORA DO SOCORRO, CASA BAHIA COMERCIAL LTDA.",-23.5209502,-46.7022264
"569","CASA BAHIA COMERCIAL LTDA.","","08","AVENIDA","DR. JOSE FORNARI","715","","FERRAZOPOLIS","09790400","SP","7075","SAO BERNARDO DO CAMPO","2062","59291534067741","CASA BAHIA","AVENIDA DR. JOSE FORNARI","SP, SAO BERNARDO DO CAMPO, FERRAZOPOLIS, AVENIDA DR. JOSE FORNARI, CASA BAHIA COMERCIAL LTDA.",-23.7300247,-46.5453712
"570","CASA BAHIA COMERCIAL LTDA.","","08","AVENIDA","MARECHAL TITO","655","LJ 01 SB.T.E LJ 03 T.","S.MIGUEL PAULISTA","08010090","SP","7107","SAO PAULO","2062","59291534068047","CASA BAHIA","AVENIDA MARECHAL TITO","SP, SAO PAULO, S.MIGUEL PAULISTA, AVENIDA MARECHAL TITO, CASA BAHIA COMERCIAL LTDA.",-23.4947993,-46.4387798
"571","CASA BAHIA COMERCIAL LTDA.","","08","AVENIDA","MARECHAL TITO","3154","","JD MIRAGAIA","08115100","SP","7107","SAO PAULO","2062","59291534068128","CASA BAHIA","AVENIDA MARECHAL TITO","SP, SAO PAULO, JD MIRAGAIA, AVENIDA MARECHAL TITO, CASA BAHIA COMERCIAL LTDA.",-23.4944655,-46.4159113
"572","CASA BAHIA COMERCIAL LTDA.","","08","RUA","ITINGUCU","1879","","VILA RE","03658011","SP","7107","SAO PAULO","2062","59291534068209","CASA BAHIA","RUA ITINGUCU","SP, SAO PAULO, VILA RE, RUA ITINGUCU, CASA BAHIA COMERCIAL LTDA.",-23.5289013,-46.497901
"573","CASA BAHIA COMERCIAL LTDA.","","08","AVENIDA","RANGEL PESTANA","2163","S.15/18 E 33/36","BRAS","03002000","SP","7107","SAO PAULO","2062","59291534068713","CASA BAHIA","AVENIDA RANGEL PESTANA","SP, SAO PAULO, BRAS, AVENIDA RANGEL PESTANA, CASA BAHIA COMERCIAL LTDA.",-23.5416306,-46.6147407
"574","CASA BAHIA COMERCIAL LTDA.","","08","RUA","JOAQUIM NABUCO","176","","BROOKLIN PAULISTA","04621001","SP","7107","SAO PAULO","2062","59291534068802","CASA BAHIA","RUA JOAQUIM NABUCO","SP, SAO PAULO, BROOKLIN PAULISTA, RUA JOAQUIM NABUCO, CASA BAHIA COMERCIAL LTDA.",-23.6243195,-46.6838323
"575","CASA BAHIA COMERCIAL LTDA.","","08","RUA","ALAGOAS","585","","CENTRO","09521050","SP","7077","SAO CAETANO DO SUL","2062","59291534069957","CASA BAHIA","RUA ALAGOAS","SP, SAO CAETANO DO SUL, CENTRO, RUA ALAGOAS, CASA BAHIA COMERCIAL LTDA.",-23.6118105,-46.5739484
"576","CASA BAHIA COMERCIAL LTDA.","","08","AVENIDA","CRUZEIRO DO SUL","1100","R.CANINDE -SHOPPING D","CANINDE","01109000","SP","7107","SAO PAULO","2062","59291534070106","CASA BAHIA","AVENIDA CRUZEIRO DO SUL","SP, SAO PAULO, CANINDE, AVENIDA CRUZEIRO DO SUL, CASA BAHIA COMERCIAL LTDA.",-23.5217586,-46.6235834
"577","CASA BAHIA COMERCIAL LTDA.","","08","RUA","CARDOSO DE ALMEIDA","72","76 E 80/84","PERDIZES","05013000","SP","7107","SAO PAULO","2062","59291534070297","CASA BAHIA","RUA CARDOSO DE ALMEIDA","SP, SAO PAULO, PERDIZES, RUA CARDOSO DE ALMEIDA, CASA BAHIA COMERCIAL LTDA.",-23.5411409,-46.6326918
"578","CASA BAHIA COMERCIAL LTDA.","","08","RUA","JOAO PESSOA","98","108,112,114,116,120,","CENTRO","09520000","SP","7077","SAO CAETANO DO SUL","2062","59291534071420","CASA BAHIA","RUA JOAO PESSOA","SP, SAO CAETANO DO SUL, CENTRO, RUA JOAO PESSOA, CASA BAHIA COMERCIAL LTDA.",-23.611766,-46.570502
"579","CASA BAHIA COMERCIAL LTDA.","","08","AVENIDA","NOSSA SENHORA DOS NAVEGANTES","259","E 283","VILA HELLAS","09972260","SP","6377","DIADEMA","2062","59291534071692","CASA BAHIA","AVENIDA NOSSA SENHORA DOS NAVEGANTES","SP, DIADEMA, VILA HELLAS, AVENIDA NOSSA SENHORA DOS NAVEGANTES, CASA BAHIA COMERCIAL LTDA.",-23.7300247,-46.5453712
"580","CASA BAHIA COMERCIAL LTDA.","","08","AVENIDA","PRESIDENTE CASTELO BRANCO","991","A, 1005 E 1013","JD ZAIRA","09321375","SP","6689","MAUA","2062","59291534071773","CASA BAHIA","AVENIDA PRESIDENTE CASTELO BRANCO","SP, MAUA, JD ZAIRA, AVENIDA PRESIDENTE CASTELO BRANCO, CASA BAHIA COMERCIAL LTDA.",-23.655847,-46.4478531
"581","CASA BAHIA COMERCIAL LTDA.","","08","AVENIDA","ANTARTICA","380","AC.4127 4127A 4128","AGUA BRANCA","05003020","SP","7107","SAO PAULO","2062","59291534072230","CASA BAHIA","AVENIDA ANTARTICA","SP, SAO PAULO, AGUA BRANCA, AVENIDA ANTARTICA, CASA BAHIA COMERCIAL LTDA.",-23.5411409,-46.6326918
"582","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","RUA","CONSELHEIRO MOREIRA DE BARROS","2780","SANTANA PARQUE            SHOPPING                  ESPACO COMERCIAL          1032","LAUZANE PAULISTA","02430001","SP","7107","SAO PAULO","2062","59291534072311","CASA BAHIA","RUA CONSELHEIRO MOREIRA DE BARROS","SP, SAO PAULO, LAUZANE PAULISTA, RUA CONSELHEIRO MOREIRA DE BARROS, CASA BAHIA COMERCIAL LTDA.",-23.4835879,-46.6447024
"583","CASA BAHIA COMERCIAL LTDA.","","08","ESTRADA","DA COLONIA","S/N","KM 01","PARELHEIROS","04892000","SP","7107","SAO PAULO","2062","59291534072400","CASA BAHIA","ESTRADA DA COLONIA","SP, SAO PAULO, PARELHEIROS, ESTRADA DA COLONIA, CASA BAHIA COMERCIAL LTDA.",-23.8275414,-46.7287731
"584","CASA BAHIA COMERCIAL LTDA.","","08","AVENIDA","PIRACEMA","669","LUC ANCORA H P.TERREO","TAMBORE","06460030","SP","6213","BARUERI","2062","59291534074446","CASA BAHIA","AVENIDA PIRACEMA","SP, BARUERI, TAMBORE, AVENIDA PIRACEMA, CASA BAHIA COMERCIAL LTDA.",-23.5038316,-46.8341052
"585","CASA BAHIA COMERCIAL LTDA.","","08","RODOVIA","RAPOSO TAVARES","S/N","KM 14,5 R.SHOPPING SUC 126/127 P.01","JD BOA VISTA","05577100","SP","7107","SAO PAULO","2062","59291534075256","CASA BAHIA","RODOVIA RAPOSO TAVARES","SP, SAO PAULO, JD BOA VISTA, RODOVIA RAPOSO TAVARES, CASA BAHIA COMERCIAL LTDA.",-23.5880266,-46.7509089
"586","CASA BAHIA COMERCIAL LTDA.","","08","AVENIDA","DOUTOR ALMIRO LEAL DA COSTA","370","E 380 R.M.L.DA SILVA 427 LT.19 QD 65","JD DAS OLIVEIRAS","08122260","SP","7107","SAO PAULO","2062","59291534075418","CASA BAHIA","AVENIDA DOUTOR ALMIRO LEAL DA COSTA","SP, SAO PAULO, JD DAS OLIVEIRAS, AVENIDA DOUTOR ALMIRO LEAL DA COSTA, CASA BAHIA COMERCIAL LTDA.",-23.4947777,-46.378273
"587","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","RUA","PARAPUA","1407","1417 E 1423 RUA JOSE CAMPOS NOVAIS","ITABERABA","02831001","SP","7107","SAO PAULO","2062","59291534075507","CASA BAHIA","RUA PARAPUA","SP, SAO PAULO, ITABERABA, RUA PARAPUA, CASA BAHIA COMERCIAL LTDA.",-23.4728611,-46.6910444
"588","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","ESTRADA","DE ITAPECERICA","3880","","VILA PREL","05835004","SP","7107","SAO PAULO","2062","59291534077380","CASA BAHIA","ESTRADA DE ITAPECERICA","SP, SAO PAULO, VILA PREL, ESTRADA DE ITAPECERICA, CASA BAHIA COMERCIAL LTDA.",-23.6590633,-46.766552
"589","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","DO RIO PEQUENO","1158","","RIO PEQUENO","05379000","SP","7107","SAO PAULO","2062","59291534077461","CASA BAHIA","AVENIDA DO RIO PEQUENO","SP, SAO PAULO, RIO PEQUENO, AVENIDA DO RIO PEQUENO, CASA BAHIA COMERCIAL LTDA.",-23.5680556,-46.7561111
"590","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","BRIGADEIRO LUIS ANTONIO","1768","1774 1780 1786 E 1804","BELA VISTA","01318002","SP","7107","SAO PAULO","2062","59291534077542","CASA BAHIA","AVENIDA BRIGADEIRO LUIS ANTONIO","SP, SAO PAULO, BELA VISTA, AVENIDA BRIGADEIRO LUIS ANTONIO, CASA BAHIA COMERCIAL LTDA.",-23.5458473,-46.6393239
"591","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","DOM PEDRO I","3773","","VILA PIRES","09130410","SP","7057","SANTO ANDRE","2062","59291534079405","CASA BAHIA","AVENIDA DOM PEDRO I","SP, SANTO ANDRE, VILA PIRES, AVENIDA DOM PEDRO I, CASA BAHIA COMERCIAL LTDA.",-23.6970685,-46.5050384
"592","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","RUA","ERNEST RENAN","1032","","PARAISOPOLIS","05659020","SP","7107","SAO PAULO","2062","59291534079596","CASA BAHIA","RUA ERNEST RENAN","SP, SAO PAULO, PARAISOPOLIS, RUA ERNEST RENAN, CASA BAHIA COMERCIAL LTDA.",-23.6140113,-46.7244494
"593","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","RUA","CONEGO MACARIO DE ALMEIDA","486","SALAS  E NUMERO 490       LOJA E SUBSOLO","JARDIM SANTA ADELIA","03970000","SP","7107","SAO PAULO","2062","59291534079677","CASA BAHIA","RUA CONEGO MACARIO DE ALMEIDA","SP, SAO PAULO, JARDIM SANTA ADELIA, RUA CONEGO MACARIO DE ALMEIDA, CASA BAHIA COMERCIAL LTDA.",-23.6135552,-46.4794606
"594","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","JOSE PINHEIRO BORGES","S/N","SHOP. METRO ITAQUERAPAVMTOTERREO              LOJA  129/130","ITAQUERA","08220000","SP","7107","SAO PAULO","2062","59291534079758","CASA BAHIA","AVENIDA JOSE PINHEIRO BORGES","SP, SAO PAULO, ITAQUERA, AVENIDA JOSE PINHEIRO BORGES, CASA BAHIA COMERCIAL LTDA.",-23.5402917,-46.4701598
"595","CASA BAHIA COMERCIAL LTDA.","","02","AVENIDA","JURANDIR","1000","ANDAR 5                   SETOR DE HANGARES               ENTRADA PELO N. 856","PLANALTO PAULISTA","04072000","SP","7107","SAO PAULO","2062","59291534086533","CASA BAHIA","AVENIDA JURANDIR","SP, SAO PAULO, PLANALTO PAULISTA, AVENIDA JURANDIR, CASA BAHIA COMERCIAL LTDA.",-23.6080853,-46.6382326
"596","PONTO FRIO UTILIDADES S A","PONTO FRIO","08","AVENIDA","EMB MACEDO SOARES","9175","S 3 ANDAR","BELA ALIANCA LAPA","05035000","SP","7107","SAO PAULO","2054","61191524000100","PONTO FRIO","AVENIDA EMB MACEDO SOARES","SP, SAO PAULO, BELA ALIANCA LAPA, AVENIDA EMB MACEDO SOARES, PONTO FRIO UTILIDADES S A",-23.5097297,-46.7002036
"597","PONTO FRIO UTILIDADES S A","CASAS BURI","08","RUA","SILVA BUENO","2576","","IPIRANGA","04208001","SP","7107","SAO PAULO","2054","61191524004601","PONTO FRIO","RUA SILVA BUENO","SP, SAO PAULO, IPIRANGA, RUA SILVA BUENO, PONTO FRIO UTILIDADES S A",-23.5791467,-46.5945735
"598","PONTO FRIO UTILIDADES S A","CASAS BURI","08","LARGO","7 DE SETEMBRO","60 4","","CENTRO","08210040","SP","7107","SAO PAULO","2054","61191524005160","PONTO FRIO","LARGO 7 DE SETEMBRO","SP, SAO PAULO, CENTRO, LARGO 7 DE SETEMBRO, PONTO FRIO UTILIDADES S A",-23.541764,-46.61502
"599","PONTO FRIO UTILIDADES S A","PONTO FRIO","08","RUA","DR CINCINATO PAMPONET","194","","LAPA","05072020","SP","7107","SAO PAULO","2054","61191524005594","PONTO FRIO","RUA DR CINCINATO PAMPONET","SP, SAO PAULO, LAPA, RUA DR CINCINATO PAMPONET, PONTO FRIO UTILIDADES S A",-23.5189067,-46.70276
"600","PONTO FRIO UTILIDADES S A","CASAS BURI","08","RUA","TEODORO SAMPAIO","2895","","PINHEIROS","05405250","SP","7107","SAO PAULO","2054","61191524007880","PONTO FRIO","RUA TEODORO SAMPAIO","SP, SAO PAULO, PINHEIROS, RUA TEODORO SAMPAIO, PONTO FRIO UTILIDADES S A",-23.5662031,-46.6920658
"601","PONTO FRIO UTILIDADES S A","CASAS BURI","08","RUA","DIREITA","137","41","SE","01002001","SP","7107","SAO PAULO","2054","61191524008690","PONTO FRIO","RUA DIREITA","SP, SAO PAULO, SE, RUA DIREITA, PONTO FRIO UTILIDADES S A",-23.5542356,-46.6522839
"602","PONTO FRIO UTILIDADES S A","PONTO FRIO","08","RUA","VOLUNTARIOS DA PATRIA","1920","","SANTANA","02010600","SP","7107","SAO PAULO","2054","61191524008771","PONTO FRIO","RUA VOLUNTARIOS DA PATRIA","SP, SAO PAULO, SANTANA, RUA VOLUNTARIOS DA PATRIA, PONTO FRIO UTILIDADES S A",-23.5015675,-46.6262025
"603","PONTO FRIO UTILIDADES S A","PONTO FRIO","08","RUA","CAP TIAGO LUZ","134","","SANTO AMARO","04751010","SP","7107","SAO PAULO","2054","61191524009077","PONTO FRIO","RUA CAP TIAGO LUZ","SP, SAO PAULO, SANTO AMARO, RUA CAP TIAGO LUZ, PONTO FRIO UTILIDADES S A",-23.6532154,-46.706738
"604","PONTO FRIO UTILIDADES S A","PONTO FRIO","08","RUA","GENERAL GLICERIO","217","","","09015190","SP","7057","SANTO ANDRE","2054","61191524009239","PONTO FRIO","RUA GENERAL GLICERIO","SP, SANTO ANDRE, , RUA GENERAL GLICERIO, PONTO FRIO UTILIDADES S A",-23.6552038,-46.5268182
"605","PONTO FRIO UTILIDADES S A","PONTO FRIO","08","RUA","MARECHAL DEODORO","1330","","CENTRO","09710002","SP","7075","SAO BERNARDO DO CAMPO","2054","61191524009409","PONTO FRIO","RUA MARECHAL DEODORO","SP, SAO BERNARDO DO CAMPO, CENTRO, RUA MARECHAL DEODORO, PONTO FRIO UTILIDADES S A",-23.7066243,-46.5515259
"606","PONTO FRIO UTILIDADES S A","CASAS BURI","08","RUA","SERAFIN CONSTANTINO","72","","CENTRO","09530070","SP","7077","SAO CAETANO DO SUL","2054","61191524009581","PONTO FRIO","RUA SERAFIN CONSTANTINO","SP, SAO CAETANO DO SUL, CENTRO, RUA SERAFIN CONSTANTINO, PONTO FRIO UTILIDADES S A",-23.6110641,-46.5697457
"607","PONTO FRIO UTILIDADES S A","PONTO FRIO","08","RUA","ARLINDO COLACO","397","","SAO MIGUEL PAULISTA","08010010","SP","7107","SAO PAULO","2054","61191524009905","PONTO FRIO","RUA ARLINDO COLACO","SP, SAO PAULO, SAO MIGUEL PAULISTA, RUA ARLINDO COLACO, PONTO FRIO UTILIDADES S A",-23.4918671,-46.4402885
"608","PONTO FRIO UTILIDADES S A","PONTO FRIO","08","AVENIDA","TUCURUVI","317","","TUCURUVI","02305000","SP","7107","SAO PAULO","2054","61191524010326","PONTO FRIO","AVENIDA TUCURUVI","SP, SAO PAULO, TUCURUVI, AVENIDA TUCURUVI, PONTO FRIO UTILIDADES S A",-23.5143651,-46.6151279
"609","PONTO FRIO UTILIDADES S A","CASAS BURI","08","RUA","CAP PACHECO E CHAVES","1057","","VILA PRUDENTE","08210040","SP","7107","SAO PAULO","2054","61191524011055","PONTO FRIO","RUA CAP PACHECO E CHAVES","SP, SAO PAULO, VILA PRUDENTE, RUA CAP PACHECO E CHAVES, PONTO FRIO UTILIDADES S A",-23.5791467,-46.5945735
"610","PONTO FRIO UTILIDADES S A","PONTO FRIO","08","AVENIDA","BOSQUE DA SAUDE","76","","BOSQUE DA SAUDE","04142080","SP","7107","SAO PAULO","2054","61191524011640","PONTO FRIO","AVENIDA BOSQUE DA SAUDE","SP, SAO PAULO, BOSQUE DA SAUDE, AVENIDA BOSQUE DA SAUDE, PONTO FRIO UTILIDADES S A",-23.6114406,-46.6370582
"611","PONTO FRIO UTILIDADES S A","CASAS BURI","08","AVENIDA","PENHA DE FRANCA","314","","PENHA DE FRANCA","03606000","SP","7107","SAO PAULO","2054","61191524011721","PONTO FRIO","AVENIDA PENHA DE FRANCA","SP, SAO PAULO, PENHA DE FRANCA, AVENIDA PENHA DE FRANCA, PONTO FRIO UTILIDADES S A",-23.5234755,-46.5478062
"612","PONTO FRIO UTILIDADES S A","CASAS BURI","08","RUA","DOMINGOS DE MORAIS","222","","VILA MARIANA","04010000","SP","7107","SAO PAULO","2054","61191524012701","PONTO FRIO","RUA DOMINGOS DE MORAIS","SP, SAO PAULO, VILA MARIANA, RUA DOMINGOS DE MORAIS, PONTO FRIO UTILIDADES S A",-23.595594,-46.686524
"613","PONTO FRIO UTILIDADES S A","CASAS BURI","08","RUA","LARGO DO AROUCHE","175","","CENTRO","01219011","SP","7107","SAO PAULO","2054","61191524013341","PONTO FRIO","RUA LARGO DO AROUCHE","SP, SAO PAULO, CENTRO, RUA LARGO DO AROUCHE, PONTO FRIO UTILIDADES S A",-23.5542356,-46.6522839
"614","PONTO FRIO UTILIDADES S A","CASAS BURI","08","RUA","JOAQUIM FLORIANO","835","","ITAIM BIBI","04534000","SP","7107","SAO PAULO","2054","61191524013503","PONTO FRIO","RUA JOAQUIM FLORIANO","SP, SAO PAULO, ITAIM BIBI, RUA JOAQUIM FLORIANO, PONTO FRIO UTILIDADES S A",-23.5848273,-46.6778708
"615","PONTO FRIO UTILIDADES S A","PONTO FRIO","08","RUA","CATAO","347","A 348","LAPA","05049000","SP","7107","SAO PAULO","2054","61191524014232","PONTO FRIO","RUA CATAO","SP, SAO PAULO, LAPA, RUA CATAO, PONTO FRIO UTILIDADES S A",-23.5206965,-46.70241
"616","PONTO FRIO UTILIDADES S A","","08","RUA","MARAJO","136 58","","BRAZ","03052050","SP","7107","SAO PAULO","2054","61191524015395","PONTO FRIO","RUA MARAJO","SP, SAO PAULO, BRAZ, RUA MARAJO, PONTO FRIO UTILIDADES S A",-23.541764,-46.61502
"617","PONTO FRIO UTILIDADES S A","PONTO FRIO","08","ESTRADA","DO CAMPO LIMPO","4317","A 4335","CAMPO LIMPO","05787000","SP","7107","SAO PAULO","2054","61191524016790","PONTO FRIO","ESTRADA DO CAMPO LIMPO","SP, SAO PAULO, CAMPO LIMPO, ESTRADA DO CAMPO LIMPO, PONTO FRIO UTILIDADES S A",-23.6261193,-46.7661218
"618","PONTO FRIO UTILIDADES S A","PONTO FRIO","08","AVENIDA","SAO JOSE","90","98","CENTRO","09910380","SP","6377","DIADEMA","2054","61191524016871","PONTO FRIO","AVENIDA SAO JOSE","SP, DIADEMA, CENTRO, AVENIDA SAO JOSE, PONTO FRIO UTILIDADES S A",-23.686587,-46.626022
"619","PONTO FRIO UTILIDADES S A","CASAS BURI","08","AVENIDA","NOSSA SENHORA DO SABARA","3246","","","04447010","SP","7107","SAO PAULO","2054","61191524017410","PONTO FRIO","AVENIDA NOSSA SENHORA DO SABARA","SP, SAO PAULO, , AVENIDA NOSSA SENHORA DO SABARA, PONTO FRIO UTILIDADES S A",-23.6766889,-46.675547
"620","PONTO FRIO UTILIDADES S A","CASAS BURI","08","AVENIDA","BARAO DE MAUA","205","","CENTRO","09310000","SP","6689","MAUA","2054","61191524017843","PONTO FRIO","AVENIDA BARAO DE MAUA","SP, MAUA, CENTRO, AVENIDA BARAO DE MAUA, PONTO FRIO UTILIDADES S A",-23.664753,-46.4592734
"621","PONTO FRIO UTILIDADES S A","CASAS BURI","08","AVENIDA","DR EDUARDO COTCHING","1970","","VILA FORMOSA","08210040","SP","7107","SAO PAULO","2054","61191524017924","PONTO FRIO","AVENIDA DR EDUARDO COTCHING","SP, SAO PAULO, VILA FORMOSA, AVENIDA DR EDUARDO COTCHING, PONTO FRIO UTILIDADES S A",-23.5245633,-46.5468658
"622","PONTO FRIO UTILIDADES S A","CASAS BURI","08","AVENIDA","GUILHERME COTCHING","1807","A 1811","VILA MARIA","02113010","SP","7107","SAO PAULO","2054","61191524018300","PONTO FRIO","AVENIDA GUILHERME COTCHING","SP, SAO PAULO, VILA MARIA, AVENIDA GUILHERME COTCHING, PONTO FRIO UTILIDADES S A",-23.5143651,-46.6151279
"623","PONTO FRIO UTILIDADES S A","CASAS BURI","08","RUA","PREFEITO JUSTINO PAIXAO","44","","CENTRO","09361070","SP","6689","MAUA","2054","61191524022332","PONTO FRIO","RUA PREFEITO JUSTINO PAIXAO","SP, MAUA, CENTRO, RUA PREFEITO JUSTINO PAIXAO, PONTO FRIO UTILIDADES S A",-23.6597307,-46.5299167
"624","PONTO FRIO UTILIDADES S A","PONTO FRIO","08","RUA","GRAVI","205","","BOSQUE DA SAUDE","04143050","SP","7107","SAO PAULO","2054","61191524025005","PONTO FRIO","RUA GRAVI","SP, SAO PAULO, BOSQUE DA SAUDE, RUA GRAVI, PONTO FRIO UTILIDADES S A",-23.6131883,-46.6377016
"625","PONTO FRIO UTILIDADES S A","PONTO FRIO","08","AVENIDA","ARUANA","700 A","","TAMBORE","06460010","SP","6213","BARUERI","2054","61191524032214","PONTO FRIO","AVENIDA ARUANA","SP, BARUERI, TAMBORE, AVENIDA ARUANA, PONTO FRIO UTILIDADES S A",-23.51149,-46.876927
"626","PONTO FRIO UTILIDADES S A","CASAS BURI","08","RUA","SALVADOR GIANETTI","1014","","GUAIANAZES","08410000","SP","7107","SAO PAULO","2054","61191524034420","PONTO FRIO","RUA SALVADOR GIANETTI","SP, SAO PAULO, GUAIANAZES, RUA SALVADOR GIANETTI, PONTO FRIO UTILIDADES S A",-23.5437,-46.411891
"627","PONTO FRIO UTILIDADES S A","CASAS BURI","08","AVENIDA","SAO JOAO BATISTA","55/61","","RUDGE RAMOS","09626140","SP","7075","SAO BERNARDO DO CAMPO","2054","61191524035744","PONTO FRIO","AVENIDA SAO JOAO BATISTA","SP, SAO BERNARDO DO CAMPO, RUDGE RAMOS, AVENIDA SAO JOAO BATISTA, PONTO FRIO UTILIDADES S A",-23.6555439,-46.5708079
"628","PONTO FRIO UTILIDADES S A","CASAS BURI","08","PRACA","DOS EXPEDICIONARIOS","31","","CENTRO","08550120","SP","6897","POA","2054","61191524035825","PONTO FRIO","PRACA DOS EXPEDICIONARIOS","SP, POA, CENTRO, PRACA DOS EXPEDICIONARIOS, PONTO FRIO UTILIDADES S A",-23.5437,-46.411891
"629","PONTO FRIO UTILIDADES S A","PONTO FRIO","08","RUA","BONSUCESSO","166","","CENTRO","09401010","SP","6967","RIBEIRAO PIRES","2054","61191524036120","PONTO FRIO","RUA BONSUCESSO","SP, RIBEIRAO PIRES, CENTRO, RUA BONSUCESSO, PONTO FRIO UTILIDADES S A",-23.4934496,-46.440487
"630","PONTO FRIO UTILIDADES S A","PONTO FRIO","08","AVENIDA","RUI BARBOSA","394","","","06311000","SP","6313","CARAPICUIBA","2054","61191524042287","PONTO FRIO","AVENIDA RUI BARBOSA","SP, CARAPICUIBA, , AVENIDA RUI BARBOSA, PONTO FRIO UTILIDADES S A",-23.5204024,-46.8350259
"631","PONTO FRIO UTILIDADES S A","CASAS BURI","08","RUA","GREGORIO RAMALHO","161","","ITAQUERA","08210430","SP","7107","SAO PAULO","2054","61191524042600","PONTO FRIO","RUA GREGORIO RAMALHO","SP, SAO PAULO, ITAQUERA, RUA GREGORIO RAMALHO, PONTO FRIO UTILIDADES S A",-23.538025,-46.455288
"632","PONTO FRIO UTILIDADES S A","CASAS BURI","08","AVENIDA","DR SYLVIO DE CAMPOS","422","","PERUS","08210040","SP","7107","SAO PAULO","2054","61191524042791","PONTO FRIO","AVENIDA DR SYLVIO DE CAMPOS","SP, SAO PAULO, PERUS, AVENIDA DR SYLVIO DE CAMPOS, PONTO FRIO UTILIDADES S A",-23.4068696,-46.7580626
"633","PONTO FRIO UTILIDADES S A","CASAS BURI","08","AVENIDA","PARADA PINTO","111","","VL N CACHOEIRINHA","02611000","SP","7107","SAO PAULO","2054","61191524043259","PONTO FRIO","AVENIDA PARADA PINTO","SP, SAO PAULO, VL N CACHOEIRINHA, AVENIDA PARADA PINTO, PONTO FRIO UTILIDADES S A",-23.4725254,-46.6665294
"634","PONTO FRIO UTILIDADES S A","PONTO FRIO","08","PRACA","JOAO PESSOA","78","","CENTRO","06850035","SP","6545","ITAPECERICA DA SERRA","2054","61191524043410","PONTO FRIO","PRACA JOAO PESSOA","SP, ITAPECERICA DA SERRA, CENTRO, PRACA JOAO PESSOA, PONTO FRIO UTILIDADES S A",-23.6275,-46.7666667
"635","PONTO FRIO UTILIDADES S A","PONTO FRIO","08","AVENIDA","HENRIQUETA M GUERRA","142/","148","CENTRO","06401160","SP","6213","BARUERI","2054","61191524043682","PONTO FRIO","AVENIDA HENRIQUETA M GUERRA","SP, BARUERI, CENTRO, AVENIDA HENRIQUETA M GUERRA, PONTO FRIO UTILIDADES S A",-23.5108333,-46.8763889
"636","PONTO FRIO UTILIDADES S A","CASAS BURI","08","RUA","COM ABDO SCHAHIN","218","TERREO AO 10 ANDAR","SE","08210040","SP","7107","SAO PAULO","2054","61191524044069","PONTO FRIO","RUA COM ABDO SCHAHIN","SP, SAO PAULO, SE, RUA COM ABDO SCHAHIN, PONTO FRIO UTILIDADES S A",-23.5542356,-46.6522839
"637","PONTO FRIO UTILIDADES S A","PONTO FRIO","08","RUA","NOSSA SENHORA DA LAPA","129","PARTE","LAPA","05072000","SP","7107","SAO PAULO","2054","61191524044492","PONTO FRIO","RUA NOSSA SENHORA DA LAPA","SP, SAO PAULO, LAPA, RUA NOSSA SENHORA DA LAPA, PONTO FRIO UTILIDADES S A",-23.5206965,-46.70241
"638","PONTO FRIO UTILIDADES S A","PONTO FRIO","08","AVENIDA","BARAO DE MAUA","99","PARTE","CENTRO","09310000","SP","6689","MAUA","2054","61191524044573","PONTO FRIO","AVENIDA BARAO DE MAUA","SP, MAUA, CENTRO, AVENIDA BARAO DE MAUA, PONTO FRIO UTILIDADES S A",-23.664753,-46.4592734
"639","PONTO FRIO UTILIDADES S A","PONTO FRIO","08","RUA","CEL. OLIVEIRA LIMA","125","PARTE","CENTRO","09010000","SP","7057","SANTO ANDRE","2054","61191524044654","PONTO FRIO","RUA CEL. OLIVEIRA LIMA","SP, SANTO ANDRE, CENTRO, RUA CEL. OLIVEIRA LIMA, PONTO FRIO UTILIDADES S A",-23.6552038,-46.5268182
